customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST54055,72,Month-to-month,60.04,4197.8,DSL,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,3,4.58,0,0,1
CUST54056,23,One year,66.3,1475.33,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,Yes,1,0.0,0,1,0
CUST54057,5,Month-to-month,59.55,289.1,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,No,No,No phone service,2,31.88,1,0,1
CUST54058,39,Month-to-month,36.69,1383.79,Fiber optic,No,No,No,Mailed check,No,0,No,Yes,Yes,No,2,56.69,0,0,0
CUST54059,4,Month-to-month,65.09,261.94,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,1,9.86,0,0,1
CUST54060,10,One year,78.31,773.64,Fiber optic,Yes,Yes,Yes,Electronic check,No,0,No,No,Yes,No,1,28.21,1,0,0
CUST54061,56,Two year,83.48,4442.8,DSL,No,Yes,No,Electronic check,No,0,No,Yes,Yes,No,2,21.44,0,0,0
CUST54062,3,Two year,65.62,184.94,DSL,No,Yes,Yes,Credit card (auto),No,0,No,Yes,No,No phone service,1,23.91,0,0,0
CUST54063,11,Month-to-month,116.12,1209.77,Fiber optic,Yes,No,No,Mailed check,Yes,0,Yes,Yes,Yes,No,1,14.7,0,0,1
CUST54064,3,Month-to-month,78.49,232.85,DSL,Yes,No,Yes,Credit card (auto),No,0,No,No,Yes,No,2,38.33,0,0,0
CUST54065,8,Month-to-month,38.29,296.86,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,No,0,0.0,0,0,0
CUST54066,9,Month-to-month,108.65,881.45,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,Yes,Yes,No,1,0.0,0,0,1
CUST54067,32,Month-to-month,97.91,3134.88,DSL,Yes,Yes,Yes,Bank transfer (auto),Yes,1,Yes,Yes,Yes,Yes,0,13.99,0,2,0
CUST54068,10,One year,48.25,493.53,Fiber optic,Yes,No,Yes,Electronic check,No,0,No,No,Yes,Yes,0,16.8,1,1,0
CUST54069,14,Month-to-month,66.92,915.27,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,Yes,Yes,2,0.0,0,0,1
CUST54070,43,Two year,73.29,3101.9,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,2,22.7,0,0,0
CUST54071,2,One year,69.23,132.73,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,2,51.36,0,1,1
CUST54072,20,Month-to-month,54.9,1073.51,Fiber optic,No,No,Yes,Mailed check,No,0,No,Yes,Yes,No,6,25.76,0,1,0
CUST54073,27,Month-to-month,60.69,1701.28,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,No,5,10.7,1,1,1
CUST54074,5,Month-to-month,58.74,265.49,Fiber optic,Yes,Yes,No,Credit card (auto),Yes,1,Yes,No,Yes,Yes,11,6.07,1,1,1
CUST54075,21,Two year,119.24,2622.79,DSL,No,No,No,Credit card (auto),No,0,Yes,No,Yes,No,2,9.25,1,0,0
CUST54076,18,Month-to-month,83.83,1578.45,Fiber optic,No,No,Yes,Credit card (auto),Yes,1,No,No,Yes,Yes,0,44.75,0,1,1
CUST54077,6,Month-to-month,25.03,144.31,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,3,0.0,0,1,1
CUST54078,7,Month-to-month,74.73,463.63,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,No,0,29.64,1,0,1
CUST54079,9,One year,89.23,795.13,DSL,No,No,Yes,Electronic check,Yes,1,Yes,Yes,Yes,Yes,2,15.82,2,0,1
CUST54080,69,One year,38.02,2647.79,DSL,Yes,Yes,No,Credit card (auto),No,0,No,Yes,Yes,Yes,1,26.4,0,0,0
CUST54081,22,Two year,83.84,1652.31,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,No,2,0.0,1,0,0
CUST54082,37,Month-to-month,77.55,2462.86,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,0,31.34,0,0,0
CUST54083,1,One year,27.56,27.07,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,0,12.68,1,0,0
CUST54084,1,Month-to-month,107.55,94.31,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,No,0,0.0,0,0,1
CUST54085,6,Month-to-month,89.44,548.66,DSL,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,0,16.85,0,0,0
CUST54086,22,Month-to-month,21.41,465.99,Fiber optic,Yes,Yes,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,No,0,62.51,3,0,0
CUST54087,7,Month-to-month,30.56,205.89,Fiber optic,No,No,No,Mailed check,Yes,1,Yes,Yes,Yes,Yes,2,28.82,0,0,1
CUST54088,31,One year,79.01,2279.98,Fiber optic,No,Yes,No,Electronic check,No,1,Yes,Yes,Yes,No,2,18.01,0,0,1
CUST54089,35,Month-to-month,38.02,1314.0,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,No,0,15.48,0,2,0
CUST54090,49,Two year,55.18,2670.93,DSL,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,2,14.38,0,0,0
CUST54091,36,Month-to-month,118.84,3639.41,DSL,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,2,44.17,0,0,1
CUST54092,5,Month-to-month,94.6,419.33,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,3,27.17,0,2,1
CUST54093,30,One year,99.12,2834.62,DSL,Yes,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,7,19.81,0,0,0
CUST54094,9,Month-to-month,53.38,500.12,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,No,8,0.0,0,1,0
CUST54095,54,Month-to-month,47.23,2331.38,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,No,2,0.0,0,1,0
CUST54096,39,Month-to-month,46.59,1726.22,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,14.58,1,0,0
CUST54097,35,Two year,48.36,1528.32,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,2,65.57,1,0,0
CUST54098,13,One year,27.16,308.07,DSL,Yes,No,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,1,15.01,0,1,0
CUST54099,1,Month-to-month,110.39,106.29,Fiber optic,No,No,Yes,Mailed check,No,0,No,Yes,Yes,Yes,10,38.77,1,0,1
CUST54100,4,Month-to-month,55.63,196.12,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,19.35,0,1,1
CUST54101,12,One year,97.18,1198.91,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,Yes,No,3,0.0,0,0,0
CUST54102,12,Two year,29.61,332.75,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,No,No,Yes,No,1,26.78,1,1,0
CUST54103,42,Month-to-month,71.45,2554.24,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,31.79,0,0,0
CUST54104,56,Two year,73.13,3950.44,DSL,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,4,65.02,1,2,1
CUST54105,1,Month-to-month,81.4,74.82,DSL,Yes,No,No,Bank transfer (auto),No,0,No,No,Yes,No,1,17.06,0,0,1
CUST54106,37,Month-to-month,59.58,1923.84,Fiber optic,No,Yes,No,Electronic check,No,0,No,Yes,Yes,Yes,0,57.05,0,1,0
CUST54107,2,Month-to-month,36.33,67.85,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,No,2,31.43,0,0,1
CUST54108,28,Two year,38.48,934.44,DSL,Yes,No,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,0,2.24,1,0,0
CUST54109,56,Month-to-month,70.99,3795.65,DSL,Yes,No,Yes,Mailed check,No,0,No,No,Yes,Yes,0,10.68,0,1,0
CUST54110,71,Month-to-month,87.73,5447.29,DSL,No,No,Yes,Bank transfer (auto),No,0,No,No,No,No phone service,0,9.64,0,0,0
CUST54111,35,Month-to-month,38.6,1350.78,DSL,Yes,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,No,2,12.34,1,1,0
CUST54112,11,One year,54.29,609.47,Fiber optic,No,No,No,Credit card (auto),No,0,No,No,Yes,Yes,1,48.49,0,1,0
CUST54113,25,One year,90.93,2038.57,Fiber optic,Yes,Yes,Yes,Mailed check,No,0,No,No,No,No phone service,3,55.88,0,0,0
CUST54114,29,One year,93.08,2398.49,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,No,No phone service,0,33.46,0,3,1
CUST54115,12,Month-to-month,113.66,1300.12,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,0,0.0,0,0,0
CUST54116,51,Month-to-month,117.12,5628.04,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,Yes,Yes,0,0.0,0,0,0
CUST54117,7,Month-to-month,87.85,554.13,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,3,83.42,0,0,1
CUST54118,37,One year,84.53,3199.76,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,No,0,11.92,0,0,0
CUST54119,15,Two year,80.2,1181.93,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,No,No phone service,0,14.8,1,0,0
CUST54120,72,Two year,36.68,2625.03,DSL,No,No,Yes,Credit card (auto),No,0,Yes,Yes,Yes,No,0,75.51,0,0,0
CUST54121,53,One year,48.88,2388.09,Fiber optic,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,27.73,1,0,0
CUST54122,13,One year,43.58,495.11,Fiber optic,No,No,No,Mailed check,Yes,1,No,No,Yes,Yes,2,9.79,1,1,0
CUST54123,12,One year,61.47,755.81,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,Yes,0,0.0,0,1,0
CUST54124,40,Month-to-month,58.68,2422.64,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,3,82.61,0,2,1
CUST54125,11,Month-to-month,56.19,625.64,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,0,14.51,0,0,1
CUST54126,10,One year,41.28,353.57,DSL,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,0,11.44,0,1,0
CUST54127,14,One year,24.05,310.52,Fiber optic,Yes,Yes,No,Bank transfer (auto),No,0,No,No,No,No phone service,1,23.07,0,0,0
CUST54128,19,Month-to-month,38.84,723.53,Fiber optic,No,Yes,Yes,Electronic check,No,1,No,Yes,Yes,No,1,48.55,1,1,1
CUST54129,26,Month-to-month,116.28,3158.67,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,No,Yes,No,1,12.72,1,2,1
CUST54130,8,Month-to-month,107.08,880.06,Fiber optic,No,No,No,Electronic check,No,1,No,No,Yes,No,1,41.15,0,1,0
CUST54131,2,Month-to-month,49.92,89.0,DSL,No,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,5,40.62,0,1,1
CUST54132,4,Month-to-month,67.27,267.44,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,Yes,2,0.0,0,2,0
CUST54133,24,One year,103.0,2323.99,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,0,18.86,2,0,1
CUST54134,7,Two year,98.09,611.25,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,No,2,34.76,1,1,0
CUST54135,33,Month-to-month,73.3,2206.89,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,Yes,0,23.21,0,0,1
CUST54136,53,Month-to-month,119.41,5941.04,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,1,9.04,0,0,1
CUST54137,35,Month-to-month,91.23,3319.29,DSL,No,Yes,Yes,Mailed check,No,0,Yes,No,Yes,Yes,0,20.98,0,1,1
CUST54138,10,Month-to-month,100.27,981.17,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,2,16.11,1,1,0
CUST54139,51,Month-to-month,69.71,3574.62,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,Yes,1,0.0,0,1,0
CUST54140,31,Month-to-month,110.38,3033.73,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,No,No,No phone service,2,36.79,1,3,0
CUST54141,3,Month-to-month,58.8,150.49,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,4,6.36,2,0,1
CUST54142,5,One year,61.69,263.82,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,No,1,0.0,0,1,1
CUST54143,25,One year,44.13,989.63,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,2,63.38,1,0,0
CUST54144,72,Month-to-month,78.5,5220.49,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,8,88.77,1,1,0
CUST54145,3,Month-to-month,48.24,151.32,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,Yes,No,No phone service,1,1.55,0,0,0
CUST54146,17,One year,24.61,399.1,DSL,Yes,No,No,Mailed check,No,0,Yes,No,Yes,No,2,67.57,0,0,0
CUST54147,11,Month-to-month,53.84,530.63,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,1,15.59,0,0,1
CUST54148,1,Month-to-month,105.12,95.45,DSL,Yes,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,19.81,1,0,1
CUST54149,72,One year,65.91,4124.87,DSL,No,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,8,4.23,2,0,0
CUST54150,5,Month-to-month,90.89,419.69,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,25.63,0,0,0
CUST54151,46,One year,91.44,4304.32,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,1,65.97,0,0,0
CUST54152,7,Month-to-month,81.83,510.41,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,No,No phone service,2,89.92,1,1,1
CUST54153,7,One year,66.98,420.46,DSL,No,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,1,19.46,0,0,0
CUST54154,4,Month-to-month,24.4,102.04,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,0,38.1,1,0,0
CUST54155,15,One year,82.79,1182.14,DSL,No,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,No,2,86.7,0,0,0
CUST54156,18,Month-to-month,105.9,1997.47,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,No,4,0.0,0,0,0
CUST54157,7,Month-to-month,79.25,514.08,DSL,No,Yes,No,Bank transfer (auto),No,0,No,No,Yes,Yes,3,51.17,0,0,0
CUST54158,1,Month-to-month,91.92,86.29,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,Yes,No,No phone service,10,41.86,1,0,1
CUST54159,26,Month-to-month,40.13,976.3,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,2,13.17,0,0,1
CUST54160,6,Two year,41.47,223.18,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,1,0.0,0,0,0
CUST54161,47,One year,60.32,2871.28,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,Yes,No,No,No phone service,3,74.6,1,1,0
CUST54162,41,One year,113.1,4172.31,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,1,17.95,0,0,0
CUST54163,1,Month-to-month,35.92,37.4,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,Yes,0,6.22,0,1,0
CUST54164,26,Month-to-month,21.89,550.98,Fiber optic,No,Yes,No,Mailed check,No,0,No,No,Yes,No,0,56.19,0,0,0
CUST54165,16,Month-to-month,42.57,686.01,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,4,15.77,0,0,0
CUST54166,2,One year,80.9,150.88,Fiber optic,No,Yes,No,Credit card (auto),No,0,Yes,No,Yes,No,0,13.8,0,0,0
CUST54167,35,Month-to-month,91.94,2759.79,DSL,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,No,3,10.98,0,0,0
CUST54168,7,Two year,113.9,829.64,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,No,1,25.39,0,1,1
CUST54169,5,Two year,34.9,169.93,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,1,No,Yes,Yes,Yes,1,55.83,0,1,0
CUST54170,22,Month-to-month,82.33,1869.06,Fiber optic,No,No,No,Mailed check,No,0,No,Yes,Yes,Yes,4,76.51,1,1,1
CUST54171,22,One year,90.01,2015.13,Fiber optic,Yes,Yes,Yes,Mailed check,No,0,Yes,No,Yes,No,1,63.04,0,0,0
CUST54172,72,Month-to-month,71.98,4682.8,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,4,4.31,0,0,0
CUST54173,25,Month-to-month,40.89,1026.68,Fiber optic,No,Yes,No,Mailed check,Yes,0,No,No,Yes,No,8,61.32,1,0,1
CUST54174,9,One year,73.46,565.3,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,Yes,0,0.0,0,1,0
CUST54175,9,Month-to-month,23.92,219.99,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,0,12.03,1,2,0
CUST54176,4,Two year,101.35,376.06,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,No,0,0.0,0,0,1
CUST54177,14,Month-to-month,68.78,898.35,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,No,Yes,Yes,No,2,0.0,0,0,1
CUST54178,1,Two year,65.6,64.82,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,7,0.0,0,0,1
CUST54179,18,One year,44.95,689.84,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,No,1,0.0,0,1,0
CUST54180,17,Month-to-month,96.76,1587.91,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,8,27.22,0,0,1
CUST54181,2,Month-to-month,118.0,231.44,DSL,No,No,No,Bank transfer (auto),Yes,1,No,Yes,Yes,No,3,110.15,0,1,0
CUST54182,4,Month-to-month,41.07,158.01,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,No,No,Yes,Yes,0,0.0,0,0,0
CUST54183,20,Month-to-month,66.22,1240.32,DSL,Yes,No,No,Mailed check,No,0,Yes,No,Yes,No,1,5.99,1,0,0
CUST54184,12,One year,58.75,672.04,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,No,2,1.75,0,2,0
CUST54185,11,One year,82.02,841.29,Fiber optic,Yes,No,Yes,Mailed check,No,0,No,Yes,Yes,No,0,18.34,1,0,0
CUST54186,11,Month-to-month,38.66,408.22,DSL,Yes,Yes,No,Mailed check,No,0,No,Yes,Yes,No,9,3.92,0,1,0
CUST54187,4,Month-to-month,36.47,152.8,Fiber optic,Yes,No,No,Mailed check,No,0,No,Yes,No,No phone service,1,25.94,0,1,1
CUST54188,10,Two year,47.56,429.21,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,Yes,Yes,2,33.18,0,1,0
CUST54189,1,One year,24.61,22.18,DSL,Yes,No,No,Electronic check,No,0,No,Yes,Yes,Yes,4,16.08,1,0,1
CUST54190,72,Month-to-month,95.03,5846.81,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,Yes,No,1,0.0,1,0,0
CUST54191,7,Month-to-month,63.33,393.42,DSL,No,Yes,No,Credit card (auto),No,0,No,No,Yes,Yes,1,56.59,1,1,1
CUST54192,15,Month-to-month,71.69,978.86,DSL,No,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,2,34.71,0,0,0
CUST54193,15,One year,114.96,1590.17,Fiber optic,Yes,No,No,Mailed check,No,0,No,No,Yes,Yes,1,8.21,0,0,1
CUST54194,1,Month-to-month,27.61,24.39,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,Yes,Yes,No,3,0.0,0,0,1
CUST54195,12,One year,60.53,629.11,Fiber optic,No,No,Yes,Mailed check,No,0,No,Yes,Yes,No,7,23.48,1,0,0
CUST54196,4,Two year,49.33,185.08,Fiber optic,No,No,Yes,Mailed check,No,0,Yes,No,Yes,No,0,19.83,0,2,1
CUST54197,27,One year,68.02,1660.54,Fiber optic,Yes,No,No,Electronic check,No,0,No,Yes,Yes,No,1,43.42,1,0,0
CUST54198,16,Two year,69.6,987.59,DSL,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,2,20.42,0,0,0
CUST54199,1,One year,64.27,59.38,DSL,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,0,44.42,0,0,1
CUST54200,72,Two year,59.34,4296.62,DSL,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,No,3,20.36,0,1,0
CUST54201,13,Month-to-month,66.68,786.38,DSL,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,1,69.08,1,0,0
CUST54202,45,Month-to-month,44.82,1722.65,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,Yes,Yes,Yes,3,44.81,1,0,0
CUST54203,2,Month-to-month,30.34,62.7,DSL,No,No,No,Credit card (auto),No,0,Yes,No,Yes,Yes,9,27.09,0,0,0
CUST54204,8,Month-to-month,118.38,922.17,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,17.03,1,0,0
CUST54205,1,One year,106.37,105.48,DSL,Yes,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,6.43,0,0,0
CUST54206,57,One year,81.68,4704.83,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,10,17.85,0,1,0
CUST54207,7,One year,43.13,273.77,DSL,No,Yes,Yes,Bank transfer (auto),No,1,Yes,Yes,Yes,No,2,45.47,0,0,0
CUST54208,19,Month-to-month,99.51,1887.98,DSL,No,No,Yes,Electronic check,No,1,No,No,Yes,No,3,65.29,0,0,0
CUST54209,3,Month-to-month,57.04,171.03,DSL,No,No,No,Electronic check,Yes,1,No,No,Yes,Yes,4,15.08,0,0,1
CUST54210,6,Month-to-month,36.77,230.59,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,1,22.58,0,0,1
CUST54211,52,One year,114.81,5861.21,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,Yes,2,0.0,0,2,0
CUST54212,7,Two year,88.37,526.95,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,2,9.23,1,1,0
CUST54213,30,Month-to-month,94.04,2720.73,Fiber optic,Yes,Yes,No,Mailed check,No,0,No,No,Yes,Yes,1,17.0,0,0,1
CUST54214,2,Month-to-month,55.15,109.11,DSL,No,No,No,Credit card (auto),No,0,No,No,Yes,No,5,18.78,0,0,1
CUST54215,9,Month-to-month,43.51,386.63,DSL,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,90.12,0,0,1
CUST54216,7,Month-to-month,20.4,149.75,Fiber optic,No,Yes,No,Bank transfer (auto),No,1,Yes,Yes,Yes,Yes,1,102.93,0,1,0
CUST54217,15,Two year,41.11,581.96,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,No,4,7.27,0,0,0
CUST54218,49,Two year,116.22,4977.38,DSL,No,No,Yes,Mailed check,Yes,1,Yes,Yes,Yes,No,1,55.48,0,3,1
CUST54219,21,One year,83.45,1494.41,Fiber optic,No,No,Yes,Mailed check,No,0,Yes,No,No,No phone service,1,51.33,0,2,0
CUST54220,62,Two year,34.89,1988.61,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,Yes,1,38.41,1,0,0
CUST54221,1,Month-to-month,109.29,114.69,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,Yes,Yes,1,0.0,0,0,1
CUST54222,7,One year,57.65,357.46,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,Yes,Yes,Yes,No,3,0.0,1,0,0
CUST54223,21,Two year,58.99,1198.7,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,No,No phone service,1,0.0,0,0,1
CUST54224,17,Month-to-month,104.14,1809.48,DSL,No,Yes,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,0,23.11,0,0,1
CUST54225,72,Month-to-month,36.51,2261.95,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,Yes,Yes,7,0.0,1,0,0
CUST54226,7,Two year,110.67,784.37,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,0,26.67,1,0,0
CUST54227,1,Month-to-month,52.11,50.62,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,0,0.0,0,0,1
CUST54228,5,Month-to-month,82.21,379.03,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,No,5,20.04,0,1,1
CUST54229,61,Two year,64.92,3669.64,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,25.6,0,2,0
CUST54230,14,Month-to-month,31.52,413.93,DSL,Yes,No,No,Credit card (auto),Yes,0,No,Yes,Yes,No,1,37.95,1,1,0
CUST54231,68,One year,112.54,7473.76,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,Yes,1,33.78,0,1,0
CUST54232,31,Month-to-month,32.44,1052.09,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,1,41.27,1,2,1
CUST54233,12,Month-to-month,100.64,1046.94,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,11,48.67,0,0,0
CUST54234,5,One year,48.56,209.65,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,35.04,0,0,0
CUST54235,14,Month-to-month,57.99,752.04,DSL,Yes,Yes,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,62.07,1,1,0
CUST54236,24,Two year,66.01,1565.38,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,No,No,No phone service,4,17.27,0,0,1
CUST54237,3,One year,115.43,344.4,DSL,Yes,Yes,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,2,5.48,0,2,0
CUST54238,25,Month-to-month,119.69,2625.27,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,1,43.95,0,0,0
CUST54239,4,Month-to-month,59.59,214.81,DSL,Yes,Yes,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,2,26.96,0,1,0
CUST54240,33,Month-to-month,26.44,877.39,DSL,Yes,No,Yes,Electronic check,No,1,Yes,No,Yes,No,1,20.78,0,0,1
CUST54241,27,Month-to-month,69.43,1628.2,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,0,15.94,0,0,0
CUST54242,1,Month-to-month,71.1,67.06,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,3,48.18,0,0,1
